id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,1.125806,0,0,0,4300800,0,0,0,1
1,1.152,0.370384,672,0.25,14,0,0,0,0,0
2,1.577,0.003176,0,0,0,14336,0,0,0,1
3,1.584,0.049011,8960,1,14,0,0,0,0,0
4,1.636,0.049216,33600,1,15,0,0,0,0,0
5,1.688,0.116729,448,0.375,10,0,0,0,0,0
6,1.827,0.003156,0,0,0,14336,0,0,0,1
7,1.851,0.011406,1792,1,14,0,0,0,0,0
8,1.879,0.058338,0,0,0,645120,1,0,0,2
