id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,1.696188,0,0,0,16777216,1,0,0,1
1,1.749,1.696412,0,0,0,16777216,1,0,0,1
2,3.511,2.224859,336200,0.75,15,0,0,0,0,0
3,5.744,5.591603,0,0,0,16777216,0,0,0,2
