id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,5.169889,0,0,0,16777216,0,0,0,1
1,5.516,5.223681,0,0,0,16777216,0,0,0,1
2,10.745,2.194323,336200,0.75,15,0,0,0,0,0
3,12.944,5.116801,0,0,0,16777216,0,0,0,2
