id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
110,10991.0,0.006655,0,0,0,32768,0,0,0,1
111,11005.0,0.00464,0,0,0,1024,0,0,0,0
112,11014.0,0.004192,0,0,0,8200,0,0,0,0
113,11046.0,0.093216,32,1,1,0,0,0,0,0
114,11167.0,0.00384,0,0,0,8200,0,0,0,2
115,11187.0,0.002944,0,0,0,1024,0,0,0,2
116,11245.0,0.001312,0,1,0,0,0,0,0,0
117,11600.0,0.0016,0,1,0,0,0,0,0,0
118,11864.0,0.001856,0,0,0,4096,0,0,0,1
119,11884.0,0.006656,0,0,0,32768,0,0,0,1
120,11899.0,0.00464,0,0,0,1024,0,0,0,0
121,11909.0,0.004192,0,0,0,8200,0,0,0,0
122,11942.0,0.093183,32,1,1,0,0,0,0,0
123,12075.0,0.00384,0,0,0,8200,0,0,0,2
124,12096.0,0.002912,0,0,0,1024,0,0,0,2
125,12145.0,0.001312,0,1,0,0,0,0,0,0
126,12500.0,0.001568,0,1,0,0,0,0,0,0
127,12732.0,0.001856,0,0,0,4096,0,0,0,1
128,12751.0,0.006623,0,0,0,32768,0,0,0,1
129,12766.0,0.00464,0,0,0,1024,0,0,0,0
130,12775.0,0.004224,0,0,0,8200,0,0,0,0
131,12807.0,0.093536,32,1,1,0,0,0,0,0
132,12928.0,0.00384,0,0,0,8200,0,0,0,2
133,12948.0,0.002912,0,0,0,1024,0,0,0,2
134,12997.0,0.001312,0,1,0,0,0,0,0,0
135,13352.0,0.0016,0,1,0,0,0,0,0,0
136,13583.0,0.001824,0,0,0,4096,0,0,0,1
137,13603.0,0.006624,0,0,0,32768,0,0,0,1
138,13617.0,0.004608,0,0,0,1024,0,0,0,0
139,13626.0,0.004224,0,0,0,8200,0,0,0,0
140,13657.0,0.093375,32,1,1,0,0,0,0,0
141,13778.0,0.00384,0,0,0,8200,0,0,0,2
142,13798.0,0.002912,0,0,0,1024,0,0,0,2
143,13847.0,0.001312,0,1,0,0,0,0,0,0
144,14201.0,0.001632,0,1,0,0,0,0,0,0
145,14440.0,0.001824,0,0,0,4096,0,0,0,1
146,14459.0,0.006656,0,0,0,32768,0,0,0,1
147,14473.0,0.004672,0,0,0,1024,0,0,0,0
148,14482.0,0.004224,0,0,0,8200,0,0,0,0
149,14514.0,0.093696,32,1,1,0,0,0,0,0
150,14635.0,0.00384,0,0,0,8200,0,0,0,2
151,14655.0,0.002944,0,0,0,1024,0,0,0,2
152,15037.0,0.00128,0,1,0,0,0,0,0,0
153,15394.0,0.0016,0,1,0,0,0,0,0,0
154,15626.0,0.00192,0,0,0,4096,0,0,0,1
155,15645.0,0.006656,0,0,0,32768,0,0,0,1
156,15660.0,0.004672,0,0,0,1024,0,0,0,0
