id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,11.555311,0,0,0,33554432,0,0,0,1
1,11561.007,0.289151,131072,1,15,0,0,0,0,0
2,11879.182,5.278761,0,0,0,16777216,0,0,0,2
