id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
309,31.03,0.00464,0,0,0,1024,0,0,0,0
310,31.04,0.004224,0,0,0,8200,0,0,0,0
311,31.08,0.0928,32,1.0,1,0,0,0,0,0
312,31.2,0.003904,0,0,0,8200,0,0,0,2
313,31.22,0.003008,0,0,0,1024,0,0,0,2
314,31.27,0.001472,0,0,0,0,0,0,0,0
315,31.63,0.001408,0,0,0,0,0,0,0,0
316,31.88,0.001856,0,0,0,4096,0,0,0,1
317,31.9,0.006687,0,0,0,32768,0,0,0,1
318,31.91,0.00464,0,0,0,1024,0,0,0,0
319,31.92,0.004224,0,0,0,8200,0,0,0,0
320,31.95,0.092928,32,1.0,1,0,0,0,0,0
321,32.07,0.003904,0,0,0,8200,0,0,0,2
322,32.09,0.002976,0,0,0,1024,0,0,0,2
323,32.14,0.001536,0,0,0,0,0,0,0,0
324,32.51,0.001408,0,0,0,0,0,0,0,0
325,32.76,0.001856,0,0,0,4096,0,0,0,1
326,32.78,0.006688,0,0,0,32768,0,0,0,1
327,32.79,0.00464,0,0,0,1024,0,0,0,0
328,32.8,0.004255,0,0,0,8200,0,0,0,0
329,32.83,0.094048,32,1.0,1,0,0,0,0,0
330,32.95,0.003904,0,0,0,8200,0,0,0,2
331,32.97,0.003008,0,0,0,1024,0,0,0,2
332,33.02,0.001504,0,0,0,0,0,0,0,0
333,33.39,0.001376,0,0,0,0,0,0,0,0
334,33.64,0.001856,0,0,0,4096,0,0,0,1
335,33.66,0.006688,0,0,0,32768,0,0,0,1
336,33.67,0.00464,0,0,0,1024,0,0,0,0
337,33.68,0.004224,0,0,0,8200,0,0,0,0
338,33.71,0.092576,32,1.0,1,0,0,0,0,0
339,33.83,0.003904,0,0,0,8200,0,0,0,2
340,33.85,0.003008,0,0,0,1024,0,0,0,2
341,33.91,0.001504,0,0,0,0,0,0,0,0
342,34.28,0.001408,0,0,0,0,0,0,0,0
343,34.51,0.001824,0,0,0,4096,0,0,0,1
344,34.53,0.006688,0,0,0,32768,0,0,0,1
345,34.55,0.004896,0,0,0,1024,0,0,0,0
346,34.56,0.004256,0,0,0,8200,0,0,0,0
347,34.59,0.092895,32,1.0,1,0,0,0,0,0
348,34.71,0.003904,0,0,0,8200,0,0,0,2
349,34.73,0.003008,0,0,0,1024,0,0,0,2
350,34.78,0.001472,0,0,0,0,0,0,0,0
351,35.17,0.001408,0,0,0,0,0,0,0,0
352,35.43,0.001856,0,0,0,4096,0,0,0,1
353,35.45,0.014368,0,0,0,32768,0,0,0,1
354,35.46,0.00464,0,0,0,1024,0,0,0,0
355,35.47,0.004224,0,0,0,8200,0,0,0,0
356,35.51,0.092831,32,1.0,1,0,0,0,0,0
357,35.63,0.003904,0,0,0,8200,0,0,0,2
358,35.65,0.003008,0,0,0,1024,0,0,0,2
359,35.7,0.001472,0,0,0,0,0,0,0,0
360,36.06,0.001376,0,0,0,0,0,0,0,0
361,36.3,0.001856,0,0,0,4096,0,0,0,1
362,36.32,0.006656,0,0,0,32768,0,0,0,1
363,36.34,0.00464,0,0,0,1024,0,0,0,0
364,36.35,0.004224,0,0,0,8200,0,0,0,0
365,36.38,0.092799,32,1.0,1,0,0,0,0,0
366,36.5,0.003872,0,0,0,8200,0,0,0,2
367,36.52,0.002976,0,0,0,1024,0,0,0,2
