id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
94,193.226,0.01872,46,0.344,1,0,0,0,0,0
95,193.248,0.01984,47,0.344,1,0,0,0,0,0
96,193.271,0.01888,47,0.344,1,0,0,0,0,0
97,193.293,0.019648,48,0.344,1,0,0,0,0,0
98,193.316,0.018912,48,0.344,1,0,0,0,0,0
99,193.338,0.019904,49,0.344,1,0,0,0,0,0
100,193.361,0.018847,49,0.344,1,0,0,0,0,0
101,193.383,0.019872,50,0.344,1,0,0,0,0,0
102,193.405,0.018944,50,0.344,1,0,0,0,0,0
103,193.428,0.019936,51,0.344,1,0,0,0,0,0
104,193.451,0.018752,51,0.344,1,0,0,0,0,0
105,193.472,0.019968,52,0.344,1,0,0,0,0,0
106,193.495,0.018944,52,0.344,1,0,0,0,0,0
107,193.517,0.01984,53,0.344,1,0,0,0,0,0
108,193.54,0.019136,53,0.344,1,0,0,0,0,0
109,193.562,0.019936,54,0.344,1,0,0,0,0,0
110,193.585,0.019104,54,0.344,1,0,0,0,0,0
111,193.607,0.02032,55,0.344,1,0,0,0,0,0
112,193.63,0.019072,55,0.344,1,0,0,0,0,0
113,193.653,0.019904,56,0.344,1,0,0,0,0,0
114,193.676,0.019008,56,0.344,1,0,0,0,0,0
115,193.698,0.020192,57,0.344,1,0,0,0,0,0
116,193.721,0.019232,57,0.344,1,0,0,0,0,0
117,193.743,0.020064,58,0.344,1,0,0,0,0,0
118,193.767,0.019136,58,0.344,1,0,0,0,0,0
119,193.789,0.020224,59,0.344,1,0,0,0,0,0
120,193.812,0.019168,59,0.344,1,0,0,0,0,0
121,193.835,0.02032,60,0.344,1,0,0,0,0,0
122,193.858,0.019776,60,0.344,1,0,0,0,0,0
123,193.881,0.020736,61,0.344,1,0,0,0,0,0
124,193.905,0.019808,61,0.344,1,0,0,0,0,0
125,193.927,0.0208,62,0.344,1,0,0,0,0,0
126,193.95,0.019808,62,0.344,1,0,0,0,0,0
127,193.974,0.020864,63,0.344,1,0,0,0,0,0
128,193.998,0.019808,63,0.344,1,0,0,0,0,0
129,194.021,0.021152,64,0.344,1,0,0,0,0,0
130,194.046,0.019776,64,0.344,1,0,0,0,0,0
131,194.069,0.020992,65,0.344,2,0,0,0,0,0
132,194.093,0.019936,65,0.344,2,0,0,0,0,0
133,194.116,0.021248,66,0.344,2,0,0,0,0,0
134,194.14,0.01984,66,0.344,2,0,0,0,0,0
135,194.164,0.021024,67,0.344,2,0,0,0,0,0
136,194.189,0.020192,67,0.344,2,0,0,0,0,0
137,194.212,0.02112,68,0.344,2,0,0,0,0,0
138,194.236,0.020031,68,0.344,2,0,0,0,0,0
139,194.259,0.02096,69,0.344,2,0,0,0,0,0
140,194.283,0.020128,69,0.344,2,0,0,0,0,0
141,194.306,0.02112,70,0.344,2,0,0,0,0,0
142,194.33,0.020064,70,0.344,2,0,0,0,0,0
143,194.353,0.021248,71,0.344,2,0,0,0,0,0
144,194.378,0.020224,71,0.344,2,0,0,0,0,0
145,194.401,0.021376,72,0.344,2,0,0,0,0,0
146,194.425,0.020352,72,0.344,2,0,0,0,0,0
147,194.449,0.021056,73,0.344,2,0,0,0,0,0
148,194.473,0.020352,73,0.344,2,0,0,0,0,0
149,194.496,0.021024,74,0.344,2,0,0,0,0,0
150,194.521,0.020256,74,0.344,2,0,0,0,0,0
151,194.544,0.021184,75,0.344,2,0,0,0,0,0
152,194.568,0.020288,75,0.344,2,0,0,0,0,0
153,194.591,0.021376,76,0.344,2,0,0,0,0,0
154,194.616,0.020128,76,0.344,2,0,0,0,0,0
155,194.639,0.021344,77,0.344,2,0,0,0,0,0
156,194.664,0.020352,77,0.344,2,0,0,0,0,0
157,194.687,0.021343,78,0.344,2,0,0,0,0,0
158,194.711,0.020288,78,0.344,2,0,0,0,0,0
159,194.734,0.021696,79,0.344,2,0,0,0,0,0
160,194.758,0.020384,79,0.344,2,0,0,0,0,0
161,194.781,0.021664,80,0.344,2,0,0,0,0,0
162,194.806,0.02032,80,0.344,2,0,0,0,0,0
163,194.829,0.0216,81,0.344,2,0,0,0,0,0
164,194.853,0.020544,81,0.344,2,0,0,0,0,0
165,194.876,0.022016,82,0.344,2,0,0,0,0,0
166,194.902,0.02048,82,0.344,2,0,0,0,0,0
167,194.925,0.021536,83,0.344,2,0,0,0,0,0
168,194.95,0.020288,83,0.344,2,0,0,0,0,0
169,194.973,0.022112,84,0.344,2,0,0,0,0,0
170,194.998,0.020544,84,0.344,2,0,0,0,0,0
171,195.022,0.0216,85,0.344,2,0,0,0,0,0
172,195.047,0.020512,85,0.344,2,0,0,0,0,0
173,195.07,0.021696,86,0.344,2,0,0,0,0,0
174,195.095,0.021056,86,0.344,2,0,0,0,0,0
175,195.12,0.021631,87,0.344,2,0,0,0,0,0
176,195.144,0.02096,87,0.344,2,0,0,0,0,0
177,195.168,0.022176,88,0.344,2,0,0,0,0,0
178,195.193,0.020864,88,0.344,2,0,0,0,0,0
179,195.217,0.021856,89,0.344,2,0,0,0,0,0
180,195.242,0.021056,89,0.344,2,0,0,0,0,0
181,195.266,0.021888,90,0.344,2,0,0,0,0,0
182,195.291,0.021568,90,0.344,2,0,0,0,0,0
183,195.316,0.022304,91,0.344,2,0,0,0,0,0
184,195.341,0.021152,91,0.344,2,0,0,0,0,0
185,195.365,0.02304,92,0.344,2,0,0,0,0,0
186,195.391,0.021856,92,0.344,2,0,0,0,0,0
187,195.416,0.022784,93,0.344,2,0,0,0,0,0
188,195.447,0.021568,93,0.344,2,0,0,0,0,0
189,195.471,0.02288,94,0.344,2,0,0,0,0,0
190,195.498,0.02176,94,0.344,2,0,0,0,0,0
191,195.523,0.022752,95,0.344,2,0,0,0,0,0
192,195.549,0.021856,95,0.344,2,0,0,0,0,0
193,195.574,0.022784,96,0.344,2,0,0,0,0,0
194,195.6,0.021888,96,0.344,2,0,0,0,0,0
195,195.625,0.023136,97,0.344,2,0,0,0,0,0
196,195.651,0.021568,97,0.344,2,0,0,0,0,0
197,195.676,0.023488,98,0.344,2,0,0,0,0,0
198,195.703,0.021696,98,0.344,2,0,0,0,0,0
199,195.728,0.022784,99,0.344,2,0,0,0,0,0
200,195.754,0.021824,99,0.344,2,0,0,0,0,0
201,195.779,0.023488,100,0.344,2,0,0,0,0,0
202,195.806,0.02208,100,0.344,2,0,0,0,0,0
203,195.831,0.023072,101,0.344,2,0,0,0,0,0
204,195.857,0.021888,101,0.344,2,0,0,0,0,0
205,195.882,0.023392,102,0.344,2,0,0,0,0,0
206,195.908,0.022176,102,0.344,2,0,0,0,0,0
207,195.934,0.0232,103,0.344,2,0,0,0,0,0
208,195.96,0.02208,103,0.344,2,0,0,0,0,0
