id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,5.174468,0,0,0,16777216,0,0,0,1
1,5.522,5.227717,0,0,0,16777216,0,0,0,1
2,10.755,2.19362,336200,0.75,15,0,0,0,0,0
3,12.955,5.126437,0,0,0,16777216,0,0,0,2
