id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
0,0,1.043674,0,0,0,4000000,0,0,0,1
1,1.391,134.616612,0,0,0,396000000,0,0,0,1
2,136.025,0.987418,37040,1.0,15,0,0,0,0,0
3,137.015,0.987962,37040,1.0,15,0,0,0,0,0
4,138.007,0.987482,37040,1.0,15,0,0,0,0,0
5,138.997,0.988826,37040,1.0,15,0,0,0,0,0
6,139.989,0.929211,37040,1.0,15,0,0,0,0,0
7,140.923,0.925946,0,0,0,4000000,0,0,0,2
