end_to_end
101.30314
101.30337
101.30313
101.30304
101.30304
101.30301
101.30304
101.30304
101.30304
101.30304
101.30896
101.30896
101.30896
101.30896
101.30896
101.30896
101.30896
101.30896
101.30896
101.30896
101.29651
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.29663
101.286865
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.28076
101.2876
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.3125
101.34863
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
101.38281
