end_to_end
24.29607
23.240444
22.54567
23.187515
19.25084
16.052765
16.242935
16.20543
16.244705
15.394058
15.516006
15.439041
15.499283
16.878433
24.295929
23.240448
22.545563
23.18753
19.250824
16.052643
16.242828
16.205353
16.244598
15.393768
15.516022
15.439056
15.499054
16.878387
24.296112
23.24054
22.545837
23.187317
19.251038
16.052795
16.242981
16.205505
16.24469
15.39386
15.515808
15.439026
15.499451
16.878479
24.296082
23.24054
22.545837
23.187317
19.251038
16.052795
16.242981
16.205505
16.24469
15.39386
15.515808
15.439026
15.499451
16.878479
24.296753
23.240112
22.546265
23.187378
19.251099
16.0531
16.243042
16.205444
16.24524
15.394165
15.516235
15.438843
15.49939
16.878784
24.296753
23.240112
22.546265
23.187378
19.251099
16.0531
16.243042
16.205444
16.24524
15.394165
15.516235
15.438843
15.49939
16.878784
24.296753
23.240112
22.546265
23.187378
19.251099
16.0531
16.243042
16.205444
16.24524
15.394165
15.516235
15.438843
15.49939
16.878784
24.296753
23.240112
22.546265
23.187378
19.251099
16.0531
16.243042
16.205444
16.24524
15.394165
15.516235
15.438843
15.49939
16.878784
24.296753
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
19.250732
16.05249
16.242432
16.205322
16.243408
15.393311
15.515869
15.439209
15.498779
16.878174
24.29663
23.240967
22.544678
23.188232
