end_to_end
21.867126
11.714745
14.833248
14.891754
14.817806
12.343071
14.773766
14.79496
14.79557
9.202866
3.3029327
4.9343414
4.93071
4.929001
4.6076202
5.021866
5.0122833
5.0083313
4.5427246
2.758484
3.7627563
3.81633
3.9013977
3.6438599
3.8203583
3.8992462
3.8660126
3.1658478
9.537613
21.867096
11.714645
14.833191
14.891846
14.817749
12.343018
14.773926
14.795044
14.795349
9.202759
3.3027954
4.934143
4.930664
4.928894
4.607666
5.021759
5.0120544
5.008301
4.5424805
2.7583618
3.7623901
3.8163147
3.9014282
3.6438904
3.820465
3.899109
3.8657532
3.1657104
9.537598
21.867096
11.714447
14.833191
14.891785
14.818298
12.343079
14.773499
14.794495
14.795837
9.203186
3.3031616
4.934387
4.930603
4.928894
4.607849
5.0214233
5.0126343
5.008789
4.5424805
2.7583618
3.762268
3.815979
3.901245
3.644165
3.8198853
3.8995361
3.866211
3.1659546
9.537781
21.867249
11.714661
14.833557
14.891663
14.818298
12.343079
14.773499
14.794495
14.795837
9.203186
3.3031616
4.934387
4.930603
4.928894
4.607849
5.0214233
5.0126343
5.008789
4.5424805
2.7583618
3.762268
3.815979
3.901245
3.644165
3.8198853
3.8995361
3.866211
3.1659546
9.537781
21.867249
11.714661
14.833557
14.891663
14.818298
12.343079
14.773499
14.795166
14.7948
9.203003
3.3031006
4.9344482
4.9315186
4.928589
4.6063232
5.0219727
5.0126953
5.008545
4.5439453
2.7581787
3.819458
3.7597656
3.8547363
3.725708
3.7736816
3.760254
3.8571777
3.3237305
9.537964
21.868164
11.715088
14.832397
14.8914795
14.817505
12.344116
14.77356
14.795044
14.7948
9.203003
3.3031006
4.9344482
4.9315186
4.928589
4.6063232
5.0219727
5.0126953
5.008545
4.5439453
2.7581787
3.7630615
3.816162
3.9006348
3.644165
3.8200684
3.8983154
3.8668213
3.1652832
9.537964
21.868164
11.715088
14.832397
14.8914795
14.817505
12.344116
14.77356
14.795044
14.7948
9.203003
3.3031006
4.9344482
4.9315186
4.928589
4.6063232
5.0219727
5.0126953
5.008545
4.5439453
2.7581787
3.819458
3.7597656
3.8547363
3.725708
3.7736816
3.760254
